"","koi_score","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k9.cluster"
"5902",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.142143715221764,-0.175771212071399,-0.69928139722347,0.0530459666825192,2
"5903",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.277752572200737,-0.39657366402758,0.0867633025817711,-0.218890143845087,2
"5904",-0.131243908406432,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.124600126711656,-0.382787283288334,-0.0250136960143871,0.0138131514255217,2
"5905",-1.0304601588715,1.67013359431523,-0.360148364045629,2.5456773782306,1.90969676528739,-0.302521728773356,-0.340662267909774,-0.300249531267293,-0.279554616391728,5
"5906",-0.992730805705134,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.529236464261836,-0.389100947559989,0.398056234156018,0.507092607731413,2
"5907",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30393717757769,-0.0972871109968623,-0.770193686655442,-0.33518323503971,3
"5908",-1.0304601588715,-0.598677763004016,2.77627762328478,2.5456773782306,1.90969676528739,-0.301742154178076,0.655467607238103,-0.944469652208591,-0.319490108936911,5
"5909",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.300368617986392,4.12041105323272,0.327143944724047,-0.330030268259686,9
"5910",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,5.67930263121043,-0.412261980804821,1.66245841182439,0.703959361304585,7
"5911",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,3.12646526989208,-0.39813341887528,0.104791850742442,1.46706689627353,7
"5912",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.0420083297278265,-0.363580354328652,-0.110348823974895,0.112070858890062,2
"5913",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.00853828112743566,-0.384106796672922,0.306711590141953,0.335639349414265,2
"5914",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,4.03081970054581,-0.409497542047143,0.410075266263132,1.95460782139257,7
"5915",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.995867543436676,-0.354942225259136,-0.212510596885362,1.75598437459894,2
"5916",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.0710359741038899,-0.383545319055752,-0.443276013341947,-0.154829397738885,1
