koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,cluster
CANDIDATE,0,0,0,0,-0.08324439872930693,2
CANDIDATE,0,0,0,0,-0.08292396055285771,2
FALSE POSITIVE,1,0,0,1,-0.0870255692114078,5
CANDIDATE,0,0,0,0,-0.08471841434097338,2
FALSE POSITIVE,0,0,1,0,0.022147717504843747,0
FALSE POSITIVE,0,0,1,0,0.3598575116646839,0
FALSE POSITIVE,1,0,1,1,0.06338811081385926,8
CANDIDATE,0,0,0,0,-0.05494970774884021,2
CANDIDATE,0,0,0,0,-0.08523111542329215,2
FALSE POSITIVE,0,0,1,1,0.152598099137324,8
CANDIDATE,0,0,0,0,-0.08497476488213276,2
CANDIDATE,0,0,0,0,-0.0823471718352491,2
FALSE POSITIVE,1,0,1,1,-0.07379147252405474,8
CANDIDATE,0,0,0,0,-0.08071293713535804,2
CANDIDATE,0,0,0,0,-0.07311855235351136,2
CANDIDATE,0,0,0,0,-0.08692943775847305,2
CANDIDATE,0,0,0,0,-0.07949527206485099,2
CANDIDATE,0,0,0,0,-0.08359688072340109,2
CANDIDATE,0,0,0,0,-0.08635264904086444,2
FALSE POSITIVE,0,0,1,0,0.06088869303755528,0
FALSE POSITIVE,1,0,1,1,-0.05966014894264385,8
CANDIDATE,0,0,0,0,-0.07789308118260485,2
FALSE POSITIVE,0,0,1,0,0.2477041499074545,0
FALSE POSITIVE,0,1,0,0,-0.07536161958865596,4
CANDIDATE,0,0,0,0,-0.08407753798807494,2
FALSE POSITIVE,0,1,0,0,-0.08398140653514016,4
CANDIDATE,0,0,0,0,-0.08564768505267613,2
CANDIDATE,0,0,0,0,-0.08439797616452416,2
CANDIDATE,0,0,0,0,0.15971182665449682,2
CANDIDATE,0,0,1,0,-0.0416515234261973,0
FALSE POSITIVE,0,1,0,0,-0.05206576416079717,4
FALSE POSITIVE,0,0,1,0,-0.013324788628085648,0
CANDIDATE,0,0,0,0,-0.08100133149416235,2
FALSE POSITIVE,0,1,0,0,-0.04354210866724774,4
CANDIDATE,0,0,0,0,-0.017618660192505287,2
FALSE POSITIVE,1,1,0,1,-0.004320475869862379,5
FALSE POSITIVE,1,0,0,1,-0.08705761302905274,5
FALSE POSITIVE,1,0,0,0,-0.03658860023829952,3
CANDIDATE,0,0,0,0,-0.0854554221468066,2
FALSE POSITIVE,0,0,1,0,0.2064317127807941,0
FALSE POSITIVE,1,0,0,0,-0.08420571325865461,3
CANDIDATE,0,0,0,0,-0.08039249895890882,2
FALSE POSITIVE,0,0,1,0,0.005581063782418728,0
FALSE POSITIVE,0,0,1,0,0.11315215961642415,0
FALSE POSITIVE,0,0,1,0,0.0281399114044443,0
CANDIDATE,0,0,0,0,-0.08266761001169833,2
FALSE POSITIVE,1,0,1,0,-0.02383516081562029,7
FALSE POSITIVE,1,0,0,0,-0.08510294015271246,3
CANDIDATE,0,0,0,0,-0.08443001998216908,2
FALSE POSITIVE,1,0,1,0,-0.0869935253937629,7
FALSE POSITIVE,0,0,1,0,-0.0872819197525672,0
CANDIDATE,0,0,0,0,-0.08366096835869094,2
FALSE POSITIVE,1,1,0,0,-0.03460188354431431,3
FALSE POSITIVE,0,0,1,0,0.15115612734330247,0
CANDIDATE,0,0,0,0,-0.07856600135314823,2
CANDIDATE,0,0,0,0,-0.08519907160564723,2
CANDIDATE,0,0,0,0,-0.0824753471058288,2
FALSE POSITIVE,0,0,1,0,0.07649403223063261,0
FALSE POSITIVE,1,0,0,1,-0.0833405301822417,5
FALSE POSITIVE,0,0,1,0,0.6066910389835233,0
FALSE POSITIVE,0,0,1,0,1.1270185499017777,0
CANDIDATE,0,0,0,0,-0.08353279308811123,2
CANDIDATE,0,0,0,0,-0.06997825822430896,2
CANDIDATE,0,0,0,0,-0.0809372438588725,2
FALSE POSITIVE,1,1,0,1,-0.08808301519369026,5
CANDIDATE,0,0,0,0,-0.08295600437050263,2
FALSE POSITIVE,0,0,1,0,-0.08321235491166201,0
CANDIDATE,0,0,0,0,-0.08096928767651743,2
FALSE POSITIVE,0,1,0,0,-0.07907870243546698,4
FALSE POSITIVE,1,1,0,1,-0.08798688374075549,5
FALSE POSITIVE,1,0,1,1,0.004715880706005817,8
CANDIDATE,0,0,0,0,-0.07363125343583013,2
FALSE POSITIVE,0,1,0,0,-0.0843338885292343,4
CANDIDATE,0,0,0,0,-0.0820587774764448,2
FALSE POSITIVE,1,0,1,0,-0.08648082431144413,7
CANDIDATE,0,0,0,0,-0.07805330027082946,2
FALSE POSITIVE,0,0,1,0,-0.02296997773920738,0
FALSE POSITIVE,0,0,1,0,0.010355592611512202,0
CANDIDATE,0,0,0,0,-0.08266761001169833,2
CANDIDATE,0,0,0,0,-0.08632060522321952,2
FALSE POSITIVE,0,0,0,1,-0.0872819197525672,5
FALSE POSITIVE,0,0,1,0,0.02881283157498766,0
FALSE POSITIVE,1,1,0,0,0.21825588149177058,3
CANDIDATE,0,0,0,0,-0.08112950676474204,2
FALSE POSITIVE,1,0,1,0,0.12273326109225603,7
FALSE POSITIVE,1,0,0,1,-0.08721783211727735,5
FALSE POSITIVE,0,1,0,1,-0.08465432670568354,4
CANDIDATE,0,0,0,0,-0.08676921867024844,2
FALSE POSITIVE,0,0,0,1,-0.0869935253937629,5
FALSE POSITIVE,0,0,1,0,-0.02373902936268552,0
CANDIDATE,0,0,0,0,-0.08180242693528542,2
CANDIDATE,0,0,0,0,-0.08157812021177095,2
FALSE POSITIVE,0,0,1,0,0.019456036822670254,0
CANDIDATE,0,0,0,0,0.309228279785706,2
CANDIDATE,0,0,0,0,-0.0834687054528214,2
CANDIDATE,0,0,0,0,-0.0795273158824959,2
FALSE POSITIVE,0,0,1,1,-0.0867051310349586,8
FALSE POSITIVE,1,0,0,0,-0.08632060522321952,3
FALSE POSITIVE,1,0,0,0,-0.0827637414646331,3
FALSE POSITIVE,1,0,0,0,-0.08487863342919799,3
CANDIDATE,0,0,0,0,-0.08648082431144413,2
CANDIDATE,0,0,0,0,-0.07837373844727868,2
CANDIDATE,0,0,0,0,-0.0810654191294522,2
CANDIDATE,0,0,0,0,-0.08481454579390815,2
FALSE POSITIVE,0,1,0,0,0.03740057470382696,4
FALSE POSITIVE,0,0,1,0,-0.0870255692114078,0
FALSE POSITIVE,0,0,0,1,-0.08378914362927063,5
FALSE POSITIVE,0,0,1,0,0.04573196729150684,0
FALSE POSITIVE,1,0,1,0,-0.08366096835869094,7
CANDIDATE,0,0,0,0,-0.08273169764698816,2
CANDIDATE,0,0,0,0,-0.0646910283128967,2
FALSE POSITIVE,1,0,0,1,-0.08651286812908905,5
CANDIDATE,0,0,0,0,-0.07920687770604669,2
CANDIDATE,0,0,0,0,-0.08241125947053896,2
CANDIDATE,0,0,0,0,-0.083628924541046,2
FALSE POSITIVE,0,1,0,0,-0.08532724687622692,4
CANDIDATE,0,0,0,0,-0.0826355661940534,2
FALSE POSITIVE,0,1,0,0,-0.07327877144173599,4
CANDIDATE,0,0,0,0,-0.07904665861782206,2
FALSE POSITIVE,0,0,1,0,-0.004352519687507307,0
FALSE POSITIVE,0,0,1,0,-0.06860037406557729,0
CANDIDATE,0,0,0,0,-0.06475511594818655,2
CANDIDATE,0,0,0,0,-0.08148198875883618,2
FALSE POSITIVE,1,1,0,0,-0.08327644254695186,3
CANDIDATE,0,0,0,0,-0.08577586032325583,2
CANDIDATE,0,0,0,0,-0.08269965382934326,2
CANDIDATE,0,0,0,0,-0.08279578528227803,2
FALSE POSITIVE,1,0,0,0,-0.0857438165056109,3
FALSE POSITIVE,1,0,1,1,0.08543425735356604,8
FALSE POSITIVE,0,1,0,0,-0.08478250197626322,4
FALSE POSITIVE,0,0,1,0,0.051179416291143705,0
CANDIDATE,0,0,0,0,-0.08004001696481466,2
CANDIDATE,0,0,0,0,-0.0703307402184031,2
CANDIDATE,0,0,0,0,-0.07920687770604669,2
CANDIDATE,0,0,0,0,-0.0807770247706479,2
FALSE POSITIVE,1,1,0,0,-0.08257147855876357,3
CANDIDATE,0,0,0,0,-0.08760235792901643,2
CANDIDATE,0,0,0,0,-0.052642552878405774,2
CANDIDATE,0,0,0,0,-0.08667308721731366,2
CANDIDATE,0,0,0,0,-0.08510294015271246,2
FALSE POSITIVE,0,1,0,0,0.140581667520478,4
CANDIDATE,0,0,0,0,-0.08430184471158939,2
FALSE POSITIVE,0,0,1,0,0.017148881952235826,0
FALSE POSITIVE,0,0,1,0,1.108240872761853,0
CANDIDATE,0,0,0,0,-0.053251385413659307,2
CANDIDATE,0,0,0,0,-0.08452615143510385,2
CANDIDATE,0,0,0,0,-0.07763673064144547,2
FALSE POSITIVE,0,0,1,0,0.3336777126487821,0
CANDIDATE,0,0,0,0,-0.08507089633506752,2
FALSE POSITIVE,1,0,0,0,-0.08683330630553827,3
CANDIDATE,0,0,0,0,-0.08321235491166201,2
FALSE POSITIVE,0,0,1,0,0.1709912504655096,0
FALSE POSITIVE,0,1,0,0,-0.08401345035278508,4
FALSE POSITIVE,0,0,1,0,0.02916531356908183,0
FALSE POSITIVE,1,0,1,1,-0.083628924541046,8
CANDIDATE,0,0,0,0,-0.07840578226492362,2
FALSE POSITIVE,0,0,1,0,-0.030243924344604826,0
FALSE POSITIVE,1,1,0,1,-0.08539133451151676,5
CANDIDATE,0,0,0,0,-0.07760468682380055,2
CANDIDATE,0,0,0,0,-0.08539133451151676,2
FALSE POSITIVE,0,1,0,1,-0.08741009502314688,4
CANDIDATE,0,0,0,0,-0.08580790414090075,2
FALSE POSITIVE,1,0,1,0,0.2954814820160342,7
CANDIDATE,0,0,0,0,-0.08484658961155307,2
CANDIDATE,0,0,0,0,-0.07891848334724239,2
FALSE POSITIVE,1,0,1,0,-0.08196264602351003,7
FALSE POSITIVE,1,0,1,1,-0.08426980089394447,8
FALSE POSITIVE,1,1,0,0,-0.0864487804937992,3
FALSE POSITIVE,0,0,1,0,0.28269599877571006,0
CANDIDATE,0,0,0,0,-0.08269965382934326,2
CANDIDATE,0,0,0,0,-0.08529520305858199,2
CANDIDATE,0,0,0,0,-0.08359688072340109,2
CANDIDATE,0,0,0,0,-0.08561564123503122,2
FALSE POSITIVE,1,0,0,0,-0.08161016402941589,3
FALSE POSITIVE,1,0,1,1,-0.0860001670467703,8
FALSE POSITIVE,0,1,0,0,-0.08250739092347371,4
CANDIDATE,0,0,0,0,-0.08564768505267613,2
FALSE POSITIVE,0,0,1,0,-0.05879496586623093,0
CANDIDATE,0,0,0,0,-0.0827637414646331,2
FALSE POSITIVE,0,0,1,0,0.16144219280732264,0
FALSE POSITIVE,1,0,0,0,0.003337996547274143,3
FALSE POSITIVE,0,0,1,0,0.16413387348949615,0
FALSE POSITIVE,1,0,0,1,-0.04882933857865998,5
FALSE POSITIVE,1,0,0,0,-0.08314826727637217,3
FALSE POSITIVE,0,0,1,0,0.0474943772619776,0
CANDIDATE,0,0,0,0,-0.0817703831176405,2
CANDIDATE,0,0,0,0,-0.08128972585296665,2
FALSE POSITIVE,0,0,1,0,0.5319007686002737,0
CANDIDATE,0,0,0,0,-0.06690205173039637,2
CANDIDATE,0,0,0,0,-0.08212286511173465,2
FALSE POSITIVE,0,0,1,0,0.1707669437419951,0
CANDIDATE,0,0,0,0,-0.08635264904086444,2
FALSE POSITIVE,0,0,0,1,-0.08792279610546565,5
FALSE POSITIVE,0,0,1,0,0.1512202149785923,0
CANDIDATE,0,0,0,0,-0.08487863342919799,2
FALSE POSITIVE,1,0,0,1,-0.08561564123503122,5
FALSE POSITIVE,1,0,1,0,0.14708656250239727,7
CANDIDATE,0,0,0,0,-0.08417366944100971,2
FALSE POSITIVE,1,0,0,1,-0.07734833628264116,5
CANDIDATE,0,0,0,0,-0.04700284097289939,2
CANDIDATE,0,0,0,0,-0.08228308419995925,2
CANDIDATE,0,0,0,0,-0.08619242995263983,2
CANDIDATE,0,0,0,0,-0.08491067724684291,2
FALSE POSITIVE,0,1,0,0,-0.06427445868351271,4
CANDIDATE,0,0,0,0,-0.08708965684669767,2
CANDIDATE,0,0,0,0,-0.08125768203532174,2
FALSE POSITIVE,1,0,1,0,0.14292086620855732,7
FALSE POSITIVE,0,0,1,0,0.1285011482683421,0
FALSE POSITIVE,0,0,0,1,-0.08555155359974137,5
FALSE POSITIVE,0,1,0,0,-0.0885636724583641,4
CANDIDATE,0,0,1,0,0.03265808969237839,0
FALSE POSITIVE,0,0,1,0,0.25766977719502543,0
CANDIDATE,0,0,0,0,-0.0765472408415181,2
FALSE POSITIVE,1,0,0,0,-0.08612834231734998,3
FALSE POSITIVE,1,0,1,1,-0.06968986386550464,8
FALSE POSITIVE,1,0,0,0,-0.0867371748526035,3
FALSE POSITIVE,0,1,0,0,-0.08401345035278508,4
FALSE POSITIVE,0,0,1,0,0.0687073845429164,0
FALSE POSITIVE,0,1,0,0,-0.08183447075293035,4
FALSE POSITIVE,1,1,0,1,-0.08664104339966874,5
FALSE POSITIVE,1,0,1,0,-0.07866213280608299,7
FALSE POSITIVE,0,1,0,0,-0.08010410460010452,4
FALSE POSITIVE,1,0,1,1,-0.08724987593492227,8
FALSE POSITIVE,0,1,0,0,-0.08193060220586511,4
CANDIDATE,0,0,0,0,-0.08712170066434258,2
FALSE POSITIVE,1,0,1,0,-0.007973471081383566,7
FALSE POSITIVE,0,1,0,0,-0.08282782909992294,4
FALSE POSITIVE,0,1,0,0,0.15618700671355532,4
CANDIDATE,0,0,0,0,-0.06478715976583148,2
CANDIDATE,0,0,0,0,-0.07811738790611931,2
FALSE POSITIVE,0,0,1,0,0.052236862273426145,0
FALSE POSITIVE,1,0,1,1,-0.08292396055285771,8
FALSE POSITIVE,0,1,0,0,-0.06978599531843942,4
CANDIDATE,0,0,0,0,-0.07962344733543067,2
FALSE POSITIVE,0,0,1,0,-0.031685896138626345,0
FALSE POSITIVE,0,0,1,0,0.23424574649658692,0
CANDIDATE,0,0,0,0,-0.08782666465253088,2
FALSE POSITIVE,0,0,0,1,-0.07116387947717108,5
FALSE POSITIVE,0,1,0,1,-0.06084577019550599,4
CANDIDATE,0,0,0,0,-0.08353279308811123,2
CANDIDATE,0,0,0,0,-0.07609862739448918,2
FALSE POSITIVE,1,1,0,0,0.04983357595005694,3
FALSE POSITIVE,0,0,1,0,-0.0067878498285214245,0
FALSE POSITIVE,0,0,1,0,-0.025982096597830115,0
CANDIDATE,0,0,0,0,-0.08116155058238697,2
CANDIDATE,0,0,0,0,-0.08401345035278508,2
FALSE POSITIVE,1,0,0,1,-0.08686535012318321,5
CANDIDATE,0,0,0,0,-0.08186651457057526,2
CANDIDATE,0,0,0,0,-0.0779571688178947,2
FALSE POSITIVE,0,1,0,0,0.189897102876014,4
CANDIDATE,0,0,0,0,-0.08708965684669767,2
CANDIDATE,0,0,0,0,-0.08273169764698816,2
CANDIDATE,0,0,0,0,-0.08567972887032106,2
CANDIDATE,0,0,0,0,-0.08273169764698816,2
FALSE POSITIVE,1,0,0,1,-0.08388527508220539,5
CANDIDATE,0,0,0,0,-0.07308650853586646,2
FALSE POSITIVE,0,0,1,0,0.03070341681603811,0
CANDIDATE,0,0,0,0,-0.07661132847680795,2
CANDIDATE,0,0,0,0,-0.07949527206485099,2
CANDIDATE,0,0,0,0,-0.08161016402941589,2
FALSE POSITIVE,1,0,1,1,-0.01848384326891821,8
FALSE POSITIVE,0,0,1,0,-0.025213044974351964,0
FALSE POSITIVE,0,0,1,0,0.0798586330833495,0
FALSE POSITIVE,0,0,1,0,-0.0399532010910164,0
FALSE POSITIVE,0,1,0,0,0.011797564405533732,4
FALSE POSITIVE,0,0,1,0,0.04992970740299171,0
CANDIDATE,0,0,0,0,-0.08202673365879988,2
CANDIDATE,0,0,0,0,-0.06988212677137419,2
CANDIDATE,0,0,1,0,-0.006659674557941736,0
CANDIDATE,0,0,0,0,-0.08273169764698816,2
CANDIDATE,0,0,0,0,-0.08798688374075549,2
CANDIDATE,0,0,0,0,-0.0872819197525672,2
FALSE POSITIVE,0,1,0,0,-0.04258079413790006,4
FALSE POSITIVE,1,0,0,1,-0.045785175902392325,5
FALSE POSITIVE,1,0,0,0,-0.08058476186477835,3
CANDIDATE,0,0,0,0,-0.08417366944100971,2
FALSE POSITIVE,1,0,0,1,-0.08561564123503122,5
FALSE POSITIVE,1,0,0,0,0.0043954425295565855,3
CANDIDATE,0,0,0,0,-0.0867371748526035,2
CANDIDATE,0,0,0,0,-0.0622877419895275,2
CANDIDATE,0,0,0,0,-0.08398140653514016,2
FALSE POSITIVE,1,1,0,0,-0.0872819197525672,3
FALSE POSITIVE,0,1,0,0,-0.08407753798807494,4
CANDIDATE,0,0,0,0,-0.08241125947053896,2
CANDIDATE,0,0,0,0,-0.07305446471822152,2
CANDIDATE,0,0,0,0,-0.08090520004122757,2
FALSE POSITIVE,0,0,1,0,-0.04379845920840712,0
CANDIDATE,0,0,0,0,-0.08539133451151676,2
FALSE POSITIVE,0,0,1,0,0.09264411632367364,0
CANDIDATE,0,0,0,0,-0.0820587774764448,2
FALSE POSITIVE,1,0,0,1,-0.08253943474111863,5
FALSE POSITIVE,0,1,0,1,-0.08648082431144413,4
FALSE POSITIVE,1,0,0,0,-0.08266761001169833,3
CANDIDATE,0,0,0,0,-0.0875703141113715,2
FALSE POSITIVE,0,0,1,0,0.14093414951457214,0
CANDIDATE,0,0,0,0,-0.0851670277880023,2
CANDIDATE,0,0,0,0,-0.08369301217633586,2
FALSE POSITIVE,0,0,1,0,-0.05456518193710114,0
CANDIDATE,0,0,0,0,-0.08266761001169833,2
CANDIDATE,0,0,0,0,-0.08337257399988664,2
FALSE POSITIVE,1,0,0,0,0.0004860967768760224,3
FALSE POSITIVE,0,1,0,1,-0.08539133451151676,4
CANDIDATE,0,0,0,0,-0.08609629849970506,2
FALSE POSITIVE,0,0,1,0,0.02487144200466218,0
CANDIDATE,0,0,0,0,-0.08087315622358267,2
FALSE POSITIVE,1,0,0,1,-0.0872819197525672,5
CANDIDATE,0,0,0,0,-0.07497709377691689,2
FALSE POSITIVE,0,0,1,0,0.06825877109588749,0
CANDIDATE,0,0,0,0,-0.08407753798807494,2
FALSE POSITIVE,0,0,1,0,0.06681679930186597,0
FALSE POSITIVE,0,1,0,0,-0.07196497491829415,4
CANDIDATE,0,0,0,0,-0.08199468984115496,2
FALSE POSITIVE,1,1,0,0,-0.03501845317369831,3
FALSE POSITIVE,0,0,1,0,0.06925212944288009,0
CANDIDATE,0,0,0,0,-0.01922085107475142,2
FALSE POSITIVE,1,0,0,0,-0.07875826425901776,3
FALSE POSITIVE,1,0,1,0,-0.03174998377391619,7
CANDIDATE,0,0,0,0,-0.08689739394082813,2
FALSE POSITIVE,1,0,0,0,-0.08519907160564723,3
FALSE POSITIVE,1,0,1,1,0.007727999564628541,8
FALSE POSITIVE,0,1,0,0,-0.08112950676474204,4
CANDIDATE,0,0,0,0,-0.08173833929999558,2
FALSE POSITIVE,1,0,0,0,-0.08507089633506752,3
CANDIDATE,0,0,0,0,-0.08692943775847305,2
FALSE POSITIVE,0,0,1,0,-0.042612837955544984,0
CANDIDATE,0,0,0,0,-0.07424008597108367,2
CANDIDATE,0,0,0,0,-0.08449410761745892,2
FALSE POSITIVE,1,1,0,1,-0.08475045815861831,5
CANDIDATE,0,0,0,0,-0.08696148157611797,2
CANDIDATE,0,0,0,0,-0.004737045499246371,2
CANDIDATE,0,0,0,0,-0.0851670277880023,2
CANDIDATE,0,0,0,0,-0.0820587774764448,2
CANDIDATE,0,0,0,0,-0.0857438165056109,2
FALSE POSITIVE,0,0,1,1,-0.08766644556430628,8
FALSE POSITIVE,1,0,0,1,-0.0767074599297427,5
FALSE POSITIVE,1,0,1,1,-0.05382817413126793,8
CANDIDATE,0,0,0,0,-0.08125768203532174,2
FALSE POSITIVE,0,0,1,0,0.2050538286220624,0
FALSE POSITIVE,0,0,1,0,0.1338204219973993,0
CANDIDATE,0,0,0,0,-0.0833405301822417,2
FALSE POSITIVE,0,0,1,0,0.15176495987855598,0
FALSE POSITIVE,0,0,1,0,0.017052750499301054,0
CANDIDATE,0,0,0,0,-0.08750622647608165,2
FALSE POSITIVE,0,1,0,0,-0.061550734183694285,4
CANDIDATE,0,0,0,0,-0.07523344431807627,2
CANDIDATE,0,0,0,0,-0.08202673365879988,2
CANDIDATE,0,0,0,0,-0.05299503487249992,2
FALSE POSITIVE,1,0,0,0,-0.08494272106448784,3
FALSE POSITIVE,1,0,0,0,-0.08609629849970506,3
FALSE POSITIVE,1,0,0,0,0.013912456370098617,3
CANDIDATE,0,0,0,0,-0.03053231870340913,2
CANDIDATE,0,0,0,0,-0.08199468984115496,2
FALSE POSITIVE,1,0,0,1,-0.03216655340330019,5
FALSE POSITIVE,0,1,0,0,-0.0813538134882565,4
FALSE POSITIVE,1,0,1,1,-0.08414162562336477,8
FALSE POSITIVE,1,0,1,0,0.0075036928411140935,7
CANDIDATE,0,0,0,0,-0.07786103736495993,2
CANDIDATE,0,0,0,0,-0.08439797616452416,2
FALSE POSITIVE,1,0,0,1,0.001447411306223705,5
FALSE POSITIVE,0,0,1,0,0.3656894864760598,0
CANDIDATE,0,0,0,0,-0.04866911949043537,2
FALSE POSITIVE,1,0,1,1,1.546311903785591,8
CANDIDATE,0,0,0,0,-0.08199468984115496,2
CANDIDATE,0,0,0,0,-0.08529520305858199,2
FALSE POSITIVE,1,0,0,0,-0.03581954861482138,3
CANDIDATE,0,0,0,0,-0.0870255692114078,2
CANDIDATE,0,0,0,0,-0.0809372438588725,2
CANDIDATE,0,0,0,0,-0.08199468984115496,2
FALSE POSITIVE,1,0,0,1,-0.08260352237640849,5
CANDIDATE,0,0,0,0,-0.08356483690575617,2
CANDIDATE,0,0,0,0,-0.06956168859492495,2
CANDIDATE,0,0,0,0,-0.06328110033652011,2
CANDIDATE,0,0,0,0,-0.08689739394082813,2
CANDIDATE,0,0,0,0,-0.07968753497072052,2
CANDIDATE,0,0,0,0,-0.08151403257648111,2
CANDIDATE,0,0,0,0,-0.08436593234687924,2
FALSE POSITIVE,0,0,1,0,0.43012960375999937,0
CANDIDATE,0,0,0,0,-0.08430184471158939,2
FALSE POSITIVE,1,0,0,1,-0.08535929069387183,5
FALSE POSITIVE,1,0,1,0,-0.08269965382934326,7
CANDIDATE,0,0,0,0,-0.08478250197626322,2
FALSE POSITIVE,0,0,1,0,0.006510334494121483,0
CANDIDATE,0,0,0,0,-0.08523111542329215,2
FALSE POSITIVE,1,1,0,1,-0.08741009502314688,5
CANDIDATE,0,0,0,0,-0.08446206379981401,2
CANDIDATE,0,0,0,0,-0.0867371748526035,2
FALSE POSITIVE,0,0,1,1,-0.07129205474775077,8
CANDIDATE,0,0,0,0,-0.0860001670467703,2
CANDIDATE,0,0,0,0,-0.07677154756503256,2
CANDIDATE,0,0,0,0,-0.08090520004122757,2
FALSE POSITIVE,0,0,1,0,0.14634955469656408,0
CANDIDATE,0,0,0,0,-0.0837570998116257,2
FALSE POSITIVE,1,0,1,0,-0.08686535012318321,7
FALSE POSITIVE,0,0,1,0,0.3463029768008816,0
FALSE POSITIVE,1,0,1,1,-0.08580790414090075,8
CANDIDATE,0,0,0,0,0.04887226142070927,2
CANDIDATE,0,0,0,0,-0.0761306712121341,2
CANDIDATE,0,0,0,0,-0.08394936271749524,2
FALSE POSITIVE,0,0,1,0,0.04358503150929703,0
CANDIDATE,0,0,0,0,-0.07907870243546698,2
FALSE POSITIVE,1,0,0,0,-0.08587199177619059,3
CANDIDATE,0,0,0,0,-0.08327644254695186,2
FALSE POSITIVE,0,1,0,0,-0.08173833929999558,4
FALSE POSITIVE,0,0,1,0,0.030318891004299044,0
CANDIDATE,0,0,0,0,-0.07234950073003323,2
FALSE POSITIVE,1,1,0,1,0.16435818021301057,5
CANDIDATE,0,0,0,0,-0.08132176967061158,2
CANDIDATE,0,0,0,0,-0.07920687770604669,2
CANDIDATE,0,0,0,0,-0.08250739092347371,2
FALSE POSITIVE,1,0,1,1,-0.07299037708293168,8
FALSE POSITIVE,1,0,0,0,-0.08481454579390815,3
CANDIDATE,0,0,0,0,-0.07920687770604669,2
FALSE POSITIVE,0,0,1,0,-0.03235881630916972,0
FALSE POSITIVE,1,0,0,0,-0.07552183867688057,3
CANDIDATE,0,0,0,0,-0.08481454579390815,2
CANDIDATE,0,0,0,0,-0.08266761001169833,2
CANDIDATE,0,0,0,0,-0.07975162260601036,2
FALSE POSITIVE,0,0,1,0,0.06380468044324324,0
CANDIDATE,0,0,0,0,-0.08497476488213276,2
CANDIDATE,0,0,0,0,-0.08180242693528542,2
CANDIDATE,0,0,0,0,-0.08029636750597405,2
CANDIDATE,0,0,0,0,-0.08180242693528542,2
CANDIDATE,0,0,0,0,-0.0772522048297064,2
CANDIDATE,0,0,0,0,-0.08080906858829282,2
FALSE POSITIVE,1,0,1,1,-0.08484658961155307,8
CANDIDATE,0,0,0,0,-0.08302009200579248,2
FALSE POSITIVE,1,0,1,1,1.1992132710557886,8
FALSE POSITIVE,0,1,0,1,-0.08583994795854567,4
CANDIDATE,0,0,0,0,-0.0820587774764448,2
CANDIDATE,0,0,0,0,-0.08410958180571984,2
FALSE POSITIVE,0,0,1,0,0.11417756178106167,0
CANDIDATE,0,0,0,0,-0.050880142907935036,2
FALSE POSITIVE,0,0,1,0,0.03986794866248599,0
FALSE POSITIVE,1,0,1,0,0.07854483655990767,7
CANDIDATE,0,0,0,0,-0.08436593234687924,2
FALSE POSITIVE,0,0,1,0,0.25340794944825074,0
FALSE POSITIVE,0,0,1,0,0.04105356991534812,0
CANDIDATE,0,0,0,0,-0.08426980089394447,2
CANDIDATE,0,0,0,0,-0.08513498397035738,2
FALSE POSITIVE,0,0,1,0,-0.042292399779095755,0
CANDIDATE,0,0,0,0,-0.07971957878836544,2
FALSE POSITIVE,0,0,1,0,0.0233333387577059,0
FALSE POSITIVE,1,0,0,0,-0.08253943474111863,3
FALSE POSITIVE,0,0,1,0,-0.0027823726229060895,0
FALSE POSITIVE,1,0,0,0,-0.07971957878836544,3
FALSE POSITIVE,0,0,1,0,-0.025661658421380885,0
CANDIDATE,0,0,0,0,-0.0645308092246721,2
CANDIDATE,0,0,0,0,-0.08500680869977768,2
FALSE POSITIVE,1,0,0,1,-0.08721783211727735,5
FALSE POSITIVE,0,0,1,0,-0.07744446773557594,0
FALSE POSITIVE,1,0,1,0,-0.0067878498285214245,7
CANDIDATE,0,0,0,0,-0.08401345035278508,2
CANDIDATE,0,0,0,0,-0.08558359741738629,2
CANDIDATE,0,0,0,0,-0.08353279308811123,2
CANDIDATE,0,0,0,0,-0.08260352237640849,2
CANDIDATE,0,0,0,0,-0.08587199177619059,2
CANDIDATE,0,0,0,0,-0.06030102529554229,2
CANDIDATE,0,0,0,0,-0.08209082129408972,2
CANDIDATE,0,0,0,0,-0.08186651457057526,2
FALSE POSITIVE,0,1,0,1,0.10440419739936027,4
CANDIDATE,0,0,0,0,-0.0860322108644152,2
FALSE POSITIVE,1,0,1,0,0.06957256761932933,7
FALSE POSITIVE,1,0,1,0,0.15570634944888148,7
CANDIDATE,0,0,0,0,-0.08558359741738629,2
CANDIDATE,0,0,0,0,-0.08218695274702449,2
CANDIDATE,0,0,0,0,-0.08567972887032106,2
FALSE POSITIVE,0,0,1,0,-0.04966247783742797,0
FALSE POSITIVE,0,0,0,1,-0.08724987593492227,5
FALSE POSITIVE,0,0,1,0,0.07598133114831386,0
FALSE POSITIVE,0,1,0,0,-0.07997592932952483,4
FALSE POSITIVE,1,0,0,0,0.010419680246802057,3
FALSE POSITIVE,1,0,0,0,-0.08660899958202382,3
CANDIDATE,0,0,0,0,-0.08401345035278508,2
FALSE POSITIVE,0,0,1,0,-0.0022376277229424098,0
CANDIDATE,0,0,0,0,-0.08321235491166201,2
