koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,cluster
FALSE POSITIVE,0,0,1,0,0.09793134623508588,2
CANDIDATE,0,0,0,0,-0.08481454579390815,3
FALSE POSITIVE,0,0,1,0,0.05265343190281015,2
FALSE POSITIVE,1,0,0,0,-0.06818380443619328,3
CANDIDATE,0,0,0,0,-0.08141790112354635,3
CANDIDATE,0,0,0,0,-0.08535929069387183,3
CANDIDATE,0,0,0,0,-0.08045658659419867,3
CANDIDATE,0,0,0,0,-0.08532724687622692,3
CANDIDATE,0,0,0,0,-0.027776550385945783,3
CANDIDATE,0,0,0,0,-0.08202673365879988,3
CANDIDATE,0,0,0,0,-0.0860001670467703,3
CANDIDATE,0,0,0,0,-0.08269965382934326,3
FALSE POSITIVE,1,0,0,0,-0.052546421425471015,3
CANDIDATE,0,0,0,0,-0.07968753497072052,3
CANDIDATE,0,0,0,0,-0.08353279308811123,3
CANDIDATE,0,0,0,0,-0.08273169764698816,3
CANDIDATE,0,0,0,0,-0.08023227987068421,3
FALSE POSITIVE,0,0,1,0,0.131032609862291,2
CANDIDATE,0,0,0,0,-0.08583994795854567,3
CANDIDATE,0,0,0,0,-0.08324439872930693,3
FALSE POSITIVE,1,0,1,1,0.03506137601574759,0
FALSE POSITIVE,0,0,1,1,0.7835408685658516,2
FALSE POSITIVE,0,1,0,1,-0.08734600738785704,0
CANDIDATE,0,0,0,0,-0.04270896940847975,3
CANDIDATE,0,0,0,0,-0.08241125947053896,3
CANDIDATE,0,0,0,0,-0.08282782909992294,3
CANDIDATE,0,0,0,0,-0.08625651758792967,3
FALSE POSITIVE,1,0,0,1,-0.07523344431807627,0
FALSE POSITIVE,0,1,0,0,-0.08654491194673397,3
FALSE POSITIVE,0,0,1,0,0.13619166450312356,2
CANDIDATE,0,0,0,0,-0.07984775405894513,3
CANDIDATE,0,0,0,0,-0.08430184471158939,3
CANDIDATE,0,0,0,0,0.02365377693415511,3
FALSE POSITIVE,1,0,0,0,-0.08577586032325583,3
FALSE POSITIVE,1,1,1,1,-0.0744323488769532,0
CANDIDATE,0,0,0,0,-0.08148198875883618,3
FALSE POSITIVE,1,0,1,0,0.1257774237685237,2
CANDIDATE,0,0,0,0,-0.08269965382934326,3
CANDIDATE,0,0,0,0,-0.08359688072340109,3
FALSE POSITIVE,1,0,0,1,-0.08580790414090075,0
FALSE POSITIVE,1,0,1,1,-0.07782899354731501,0
CANDIDATE,0,0,0,0,-0.0765472408415181,3
CANDIDATE,0,0,0,0,-0.08612834231734998,3
FALSE POSITIVE,1,1,0,0,-0.08193060220586511,0
CANDIDATE,0,0,0,0,-0.08596812322912536,3
FALSE POSITIVE,0,0,1,0,-0.02989144235051068,2
FALSE POSITIVE,0,0,1,0,0.7012203010360452,2
CANDIDATE,0,0,0,0,-0.08715374448198751,3
FALSE POSITIVE,0,0,1,0,0.4079232381320679,2
CANDIDATE,0,0,0,0,-0.08157812021177095,3
FALSE POSITIVE,0,1,0,0,-0.08455819525274877,3
FALSE POSITIVE,0,0,1,1,-0.08596812322912536,2
FALSE POSITIVE,1,0,0,1,0.39026709460971554,0
FALSE POSITIVE,1,0,0,1,-0.08119359440003189,0
FALSE POSITIVE,0,0,1,0,0.02958188319846581,2
FALSE POSITIVE,1,0,1,1,-0.04322167049079852,0
CANDIDATE,0,0,0,0,-0.07661132847680795,3
FALSE POSITIVE,0,0,1,0,-0.08237921565289402,2
CANDIDATE,0,0,0,0,-0.08302009200579248,3
FALSE POSITIVE,1,1,0,1,0.003786609994303062,0
FALSE POSITIVE,1,0,0,0,-0.08692943775847305,3
CANDIDATE,0,0,0,0,-0.06616504392456315,3
CANDIDATE,0,0,0,0,-0.08285987291756787,3
CANDIDATE,0,0,0,0,-0.08532724687622692,3
FALSE POSITIVE,0,0,1,0,0.03089567972190765,2
CANDIDATE,0,0,0,0,-0.08439797616452416,3
CANDIDATE,0,0,0,0,-0.0867371748526035,3
FALSE POSITIVE,0,0,1,0,-0.07206110637122892,2
FALSE POSITIVE,1,0,1,0,-0.08548746596445153,2
FALSE POSITIVE,1,1,0,1,-0.08539133451151676,0
FALSE POSITIVE,1,0,0,0,-0.025725746056670728,3
CANDIDATE,0,0,0,0,-0.07991184169423497,3
CANDIDATE,0,0,0,0,-0.08452615143510385,3
FALSE POSITIVE,0,0,1,0,-0.03235881630916972,2
CANDIDATE,0,0,0,0,-0.08302009200579248,3
CANDIDATE,0,0,1,0,0.10757653534620762,2
CANDIDATE,0,0,0,0,-0.08625651758792967,3
CANDIDATE,0,0,0,0,-0.08792279610546565,3
FALSE POSITIVE,0,0,1,0,0.05460810477915043,2
CANDIDATE,0,0,0,0,-0.08539133451151676,3
FALSE POSITIVE,0,1,0,0,-0.08157812021177095,3
FALSE POSITIVE,0,1,0,0,0.008368875917527004,3
CANDIDATE,0,0,0,0,-0.08023227987068421,3
FALSE POSITIVE,0,0,0,1,-0.07943118442956114,3
FALSE POSITIVE,0,0,1,0,0.022500199498937893,2
CANDIDATE,0,0,0,0,-0.08763440174666134,3
CANDIDATE,0,0,0,0,-0.08385323126456047,3
FALSE POSITIVE,0,1,0,0,-0.010184494498883236,3
FALSE POSITIVE,1,0,1,0,-0.06850424261264251,2
CANDIDATE,0,0,0,0,-0.08391731889985031,3
FALSE POSITIVE,1,0,0,0,-0.07709198574148178,3
CANDIDATE,0,0,0,0,-0.08128972585296665,3
FALSE POSITIVE,1,0,0,1,-0.08660899958202382,0
FALSE POSITIVE,0,0,1,0,0.3086194472504525,2
CANDIDATE,0,0,0,0,-0.08510294015271246,3
FALSE POSITIVE,0,1,0,0,0.12968676952120425,3
CANDIDATE,0,0,0,0,-0.08048863041184359,3
CANDIDATE,0,0,0,0,0.6534750127451103,3
CANDIDATE,0,0,0,0,-0.07776490591202516,3
FALSE POSITIVE,1,0,0,0,-0.0861603861349949,3
CANDIDATE,0,0,0,0,-0.08324439872930693,3
FALSE POSITIVE,0,0,1,0,-0.08449410761745892,2
FALSE POSITIVE,0,0,1,0,-0.0013404008288845713,2
FALSE POSITIVE,0,0,1,0,0.04057291265067429,2
CANDIDATE,0,0,0,0,-0.08055271804713343,3
FALSE POSITIVE,0,0,1,0,0.08767732458871064,2
FALSE POSITIVE,1,0,1,0,-0.08763440174666134,2
CANDIDATE,0,0,0,0,-0.08257147855876357,3
CANDIDATE,0,0,0,0,-0.08567972887032106,3
CANDIDATE,0,0,0,0,-0.08394936271749524,3
FALSE POSITIVE,1,0,0,1,-0.08484658961155307,0
CANDIDATE,0,0,0,0,-0.08635264904086444,3
FALSE POSITIVE,1,0,1,0,-0.08667308721731366,2
FALSE POSITIVE,0,1,0,0,0.06281132209625064,3
FALSE POSITIVE,1,0,0,1,-0.08744213884079181,0
CANDIDATE,0,0,0,0,-0.08388527508220539,3
FALSE POSITIVE,1,0,0,0,-0.08619242995263983,3
FALSE POSITIVE,0,1,0,0,-0.08513498397035738,3
FALSE POSITIVE,0,0,1,0,0.06819468346059765,2
FALSE POSITIVE,1,0,1,0,-0.08760235792901643,2
CANDIDATE,0,0,0,0,-0.08625651758792967,3
FALSE POSITIVE,1,0,0,1,-0.08366096835869094,0
CANDIDATE,0,0,0,0,-0.0851670277880023,3
CANDIDATE,0,0,0,0,-0.08000797314716974,3
CANDIDATE,0,0,0,0,-0.08029636750597405,3
CANDIDATE,0,0,0,0,-0.08122563821767681,3
CANDIDATE,0,0,0,0,-0.08141790112354635,3
CANDIDATE,0,0,0,0,-0.08414162562336477,3
FALSE POSITIVE,0,1,0,0,-0.08718578829963243,3
CANDIDATE,0,0,0,0,-0.07709198574148178,3
FALSE POSITIVE,0,1,0,0,-0.04338188957902312,3
FALSE POSITIVE,1,0,0,1,-0.08535929069387183,0
CANDIDATE,0,0,0,0,-0.07664337229445287,3
FALSE POSITIVE,0,1,0,0,-0.08388527508220539,3
FALSE POSITIVE,0,1,0,0,-0.06036511293083215,3
FALSE POSITIVE,1,0,0,1,-0.08567972887032106,0
CANDIDATE,0,0,0,0,-0.08253943474111863,3
CANDIDATE,0,0,0,0,-0.08513498397035738,3
CANDIDATE,0,0,0,0,-0.08391731889985031,3
FALSE POSITIVE,1,1,0,1,-0.0744323488769532,0
FALSE POSITIVE,1,0,0,0,-0.0306284501563439,3
CANDIDATE,0,0,0,0,-0.08337257399988664,3
CANDIDATE,0,0,0,0,-0.06574847429517916,3
CANDIDATE,0,0,0,0,-0.0875703141113715,3
FALSE POSITIVE,0,0,0,1,-0.08561564123503122,3
FALSE POSITIVE,1,0,0,1,-0.08660899958202382,0
FALSE POSITIVE,1,0,1,1,-0.05799387042510787,0
CANDIDATE,0,0,0,0,-0.08356483690575617,3
FALSE POSITIVE,0,0,1,1,-0.0867371748526035,2
FALSE POSITIVE,1,0,1,0,0.008208656829302389,2
FALSE POSITIVE,0,1,0,0,-0.08801892755840042,3
FALSE POSITIVE,0,0,1,0,0.07341782573672004,2
FALSE POSITIVE,0,0,1,0,0.07248855502501728,2
CANDIDATE,0,0,0,0,-0.08289191673521279,3
CANDIDATE,0,0,0,0,-0.08632060522321952,3
FALSE POSITIVE,1,1,0,1,-0.08481454579390815,0
CANDIDATE,0,0,0,0,-0.08497476488213276,3
CANDIDATE,0,0,0,0,-0.08221899656466942,3
CANDIDATE,0,0,0,0,-0.07895052716488729,3
CANDIDATE,0,0,0,0,-0.07609862739448918,3
CANDIDATE,0,0,0,0,-0.0861603861349949,3
FALSE POSITIVE,1,0,0,0,-0.08606425468206014,3
FALSE POSITIVE,0,1,0,0,-0.08167425166470572,3
FALSE POSITIVE,1,0,1,0,-0.08196264602351003,2
CANDIDATE,0,0,0,0,-0.07933505297662637,3
CANDIDATE,0,0,0,0,-0.08519907160564723,3
FALSE POSITIVE,1,0,0,0,-0.08773053319959612,3
FALSE POSITIVE,0,0,1,0,0.040092255386000454,2
FALSE POSITIVE,1,0,1,0,-0.027520199844786406,2
CANDIDATE,0,0,0,0,-0.08173833929999558,3
FALSE POSITIVE,1,0,1,1,0.022179761322488688,0
FALSE POSITIVE,0,1,0,0,-0.08612834231734998,3
CANDIDATE,0,0,0,0,-0.07930300915898145,3
FALSE POSITIVE,1,0,1,1,-0.07622680266506887,0
CANDIDATE,0,0,0,0,-0.08590403559383553,3
FALSE POSITIVE,0,1,0,0,-0.08289191673521279,3
FALSE POSITIVE,1,0,0,1,-0.08539133451151676,0
FALSE POSITIVE,1,0,1,1,0.2243121630266609,0
FALSE POSITIVE,0,1,0,0,0.028780787757342743,3
FALSE POSITIVE,0,0,1,0,0.05899810779650483,2
CANDIDATE,0,0,0,0,-0.08324439872930693,3
FALSE POSITIVE,0,0,1,0,1.1418548374713768,2
CANDIDATE,0,0,0,0,-0.08526315924093707,3
FALSE POSITIVE,1,0,1,1,-0.08551950978209645,0
CANDIDATE,0,0,0,0,-0.08747418265843673,3
CANDIDATE,0,0,0,0,-0.08218695274702449,3
CANDIDATE,0,0,0,0,-0.08641673667615428,3
FALSE POSITIVE,0,0,1,0,-0.05885905350152078,2
FALSE POSITIVE,0,1,0,0,-0.08680126248789335,3
CANDIDATE,0,0,0,0,-0.01672143329844746,3
CANDIDATE,0,0,0,0,-0.08404549417043,3
CANDIDATE,0,0,0,0,-0.08087315622358267,3
CANDIDATE,0,0,0,0,-0.07766877445909039,3
FALSE POSITIVE,1,0,1,1,0.01849472229332256,0
CANDIDATE,0,0,0,0,-0.08337257399988664,3
CANDIDATE,0,0,0,0,-0.0860001670467703,3
FALSE POSITIVE,1,0,0,0,-0.08696148157611797,3
FALSE POSITIVE,1,0,1,0,-0.08414162562336477,2
CANDIDATE,0,0,0,0,-0.07686767901796733,3
FALSE POSITIVE,0,0,1,0,0.3084912719798728,2
CANDIDATE,0,0,0,0,-0.08119359440003189,3
CANDIDATE,0,0,0,0,-0.0869935253937629,3
CANDIDATE,0,0,0,0,-0.0827637414646331,3
CANDIDATE,0,0,0,0,-0.0843338885292343,3
FALSE POSITIVE,0,0,0,1,-0.08567972887032106,3
FALSE POSITIVE,0,1,0,0,-0.06340927560709979,3
FALSE POSITIVE,0,0,1,0,-0.014125884069208715,2
FALSE POSITIVE,0,0,0,1,-0.08564768505267613,3
FALSE POSITIVE,1,0,1,0,-0.07808534408847438,2
FALSE POSITIVE,1,1,0,1,-0.08558359741738629,0
CANDIDATE,0,0,0,0,-0.08202673365879988,3
FALSE POSITIVE,1,0,1,0,-0.010120406863593381,2
FALSE POSITIVE,0,1,0,0,-0.08074498095300298,3
FALSE POSITIVE,1,0,1,1,0.01554669106998969,0
CANDIDATE,0,0,0,0,0.20242623557517875,3
CANDIDATE,0,0,0,0,-0.08551950978209645,3
CANDIDATE,0,0,0,0,-0.08202673365879988,3
CANDIDATE,0,0,0,0,-0.04466364228482003,3
CANDIDATE,0,0,0,0,-0.08417366944100971,3
CANDIDATE,0,0,0,0,-0.06065350728963644,3
CANDIDATE,0,0,0,0,-0.08029636750597405,3
FALSE POSITIVE,0,0,0,1,-0.0865769557643789,3
FALSE POSITIVE,1,0,0,0,-0.08612834231734998,3
FALSE POSITIVE,1,0,0,0,-0.08596812322912536,3
FALSE POSITIVE,1,0,0,1,-0.026526841497793795,0
CANDIDATE,0,0,0,0,-0.08157812021177095,3
CANDIDATE,0,0,0,0,-0.08394936271749524,3
FALSE POSITIVE,0,0,1,0,0.14208772694978936,2
CANDIDATE,0,0,0,0,-0.08161016402941589,3
FALSE POSITIVE,0,1,0,0,-0.07943118442956114,3
CANDIDATE,0,0,0,0,-0.0820587774764448,3
CANDIDATE,0,0,0,0,-0.07395169161227937,3
CANDIDATE,0,0,0,0,-0.08526315924093707,3
CANDIDATE,0,0,0,0,-0.07526548813572119,3
CANDIDATE,0,0,0,0,-0.07933505297662637,3
FALSE POSITIVE,1,0,0,1,-0.08680126248789335,0
FALSE POSITIVE,0,0,1,0,0.35988955548232876,2
FALSE POSITIVE,0,0,1,0,0.06966869907226407,2
FALSE POSITIVE,0,0,1,1,0.3035244802449098,2
CANDIDATE,0,0,0,0,-0.04549678154358802,3
CANDIDATE,0,0,0,0,-0.08625651758792967,3
FALSE POSITIVE,0,0,1,0,0.00961858480567899,2
FALSE POSITIVE,1,0,0,1,-0.08731396357021211,0
CANDIDATE,0,0,0,0,-0.08449410761745892,3
CANDIDATE,0,0,0,0,-0.08369301217633586,3
CANDIDATE,0,0,0,0,-0.06449876540702718,3
CANDIDATE,0,0,0,0,-0.08318031109401709,3
FALSE POSITIVE,0,0,1,0,0.030959767357197483,2
CANDIDATE,0,0,0,0,-0.08526315924093707,3
CANDIDATE,0,0,0,0,-0.08459023907039369,3
CANDIDATE,0,0,0,0,-0.07622680266506887,3
FALSE POSITIVE,0,0,1,0,0.003370040364919059,2
FALSE POSITIVE,1,0,1,1,-0.08779462083488596,0
FALSE POSITIVE,0,0,1,0,5.25797934541463,2
CANDIDATE,0,0,0,0,-0.08090520004122757,3
FALSE POSITIVE,1,0,1,0,-0.08561564123503122,2
CANDIDATE,0,0,0,0,-0.08282782909992294,3
CANDIDATE,0,0,0,0,-0.08154607639412605,3
FALSE POSITIVE,1,0,0,0,-0.08654491194673397,3
CANDIDATE,0,0,0,0,-0.08330848636459678,3
FALSE POSITIVE,0,1,0,0,-0.08318031109401709,3
FALSE POSITIVE,0,0,1,0,0.04528335384447792,2
FALSE POSITIVE,1,0,0,0,-0.08779462083488596,3
FALSE POSITIVE,1,0,1,0,0.07245651120737236,2
CANDIDATE,0,0,0,0,-0.08385323126456047,3
FALSE POSITIVE,0,0,1,0,0.09209937142370996,2
FALSE POSITIVE,0,1,0,0,-0.08151403257648111,3
CANDIDATE,0,0,0,0,-0.0638258452364838,3
FALSE POSITIVE,0,0,1,0,-0.08487863342919799,2
CANDIDATE,0,0,0,0,-0.08529520305858199,3
CANDIDATE,0,0,0,0,-0.08455819525274877,3
CANDIDATE,0,0,0,0,-0.08330848636459678,3
CANDIDATE,0,0,0,0,-0.08567972887032106,3
FALSE POSITIVE,0,1,0,1,-0.08664104339966874,0
CANDIDATE,0,0,0,0,-0.08327644254695186,3
CANDIDATE,0,0,0,0,-0.08359688072340109,3
FALSE POSITIVE,0,0,1,0,0.023365382575350816,2
CANDIDATE,0,0,1,0,-0.021816400303990166,2
CANDIDATE,0,0,0,0,-0.08833936573484964,3
CANDIDATE,0,0,0,0,-0.07891848334724239,3
FALSE POSITIVE,1,0,1,1,-0.0013083570112396436,0
FALSE POSITIVE,1,0,1,1,0.007888218652853158,0
FALSE POSITIVE,0,0,1,0,0.1398126158969998,2
CANDIDATE,0,0,0,0,-0.08253943474111863,3
CANDIDATE,0,0,0,0,-0.07818147554140915,3
FALSE POSITIVE,1,0,0,0,0.07063001360161177,3
FALSE POSITIVE,1,0,0,0,-0.08654491194673397,3
CANDIDATE,0,0,0,0,-0.0800720607824596,3
FALSE POSITIVE,0,0,1,1,-0.08478250197626322,2
CANDIDATE,0,0,0,0,-0.08475045815861831,3
CANDIDATE,0,0,0,0,-0.0042243444169276076,3
FALSE POSITIVE,0,0,0,1,-0.08814710282898011,3
FALSE POSITIVE,0,0,1,0,-0.017939098368954517,2
FALSE POSITIVE,1,0,1,0,0.264879636165133,2
FALSE POSITIVE,0,0,1,0,0.10158434144660707,2
FALSE POSITIVE,0,0,1,0,0.004555661617781201,2
FALSE POSITIVE,0,1,0,1,-0.08571177268796598,0
CANDIDATE,0,0,0,0,-0.0862885614055746,3
FALSE POSITIVE,1,0,1,1,-0.08513498397035738,0
FALSE POSITIVE,1,0,0,1,-0.08542337832916168,0
FALSE POSITIVE,1,0,1,0,-0.005794491481528825,2
FALSE POSITIVE,0,0,1,0,0.3193220823438567,2
CANDIDATE,0,0,0,0,-0.08539133451151676,3
CANDIDATE,0,0,0,0,-0.0796554911530756,3
FALSE POSITIVE,0,0,1,0,-0.07238154454767816,2
FALSE POSITIVE,1,1,0,0,-0.008518215981347246,0
FALSE POSITIVE,1,0,1,0,-0.027199761668337173,2
FALSE POSITIVE,0,0,1,0,0.10011032583494062,2
CANDIDATE,0,0,0,0,-0.08423775707629955,3
CANDIDATE,0,0,1,0,-0.04902160148452952,2
FALSE POSITIVE,0,1,0,0,-0.011177852845875835,3
CANDIDATE,0,0,0,0,-0.08689739394082813,3
FALSE POSITIVE,1,0,1,1,-0.08635264904086444,0
CANDIDATE,0,0,0,0,-0.08455819525274877,3
CANDIDATE,0,0,0,0,-0.08571177268796598,3
FALSE POSITIVE,1,0,1,0,-0.05754525697807895,2
CANDIDATE,0,0,0,0,-0.08144994494119127,3
FALSE POSITIVE,1,1,0,1,-0.04033772690275547,0
FALSE POSITIVE,1,0,0,1,-0.08654491194673397,0
FALSE POSITIVE,0,0,1,0,0.043456856238717326,2
CANDIDATE,0,0,0,0,-0.07728424864735131,3
CANDIDATE,0,0,0,0,-0.08619242995263983,3
CANDIDATE,0,0,0,0,-0.07895052716488729,3
CANDIDATE,0,0,0,0,-0.08705761302905274,3
CANDIDATE,0,0,0,0,-0.08225104038231433,3
CANDIDATE,0,0,0,0,-0.08680126248789335,3
FALSE POSITIVE,0,1,0,0,1.1904973526563696,3
FALSE POSITIVE,0,1,0,0,0.34136822888356344,3
CANDIDATE,0,0,0,0,-0.0875703141113715,3
CANDIDATE,0,0,0,0,-0.07943118442956114,3
CANDIDATE,0,0,0,0,-0.08510294015271246,3
CANDIDATE,0,0,0,0,-0.0861603861349949,3
CANDIDATE,0,0,0,0,-0.0865769557643789,3
FALSE POSITIVE,0,1,0,0,0.3057675474800544,3
CANDIDATE,0,0,0,0,-0.06235182962481735,3
FALSE POSITIVE,0,0,0,1,-0.08619242995263983,3
CANDIDATE,0,0,0,0,-0.05318729777836947,3
FALSE POSITIVE,0,1,0,1,-0.08737805120550197,0
FALSE POSITIVE,1,0,0,1,-0.08660899958202382,0
FALSE POSITIVE,1,0,0,0,0.011124644234990353,3
CANDIDATE,0,0,0,0,-0.07946322824720606,3
CANDIDATE,0,0,0,0,-0.08535929069387183,3
CANDIDATE,0,0,0,0,-0.06449876540702718,3
FALSE POSITIVE,1,0,1,0,-0.020406472327613563,2
CANDIDATE,0,0,0,0,-0.08635264904086444,3
FALSE POSITIVE,0,1,0,0,-0.08324439872930693,3
CANDIDATE,0,0,0,0,-0.08558359741738629,3
CANDIDATE,0,0,0,0,-0.08269965382934326,3
FALSE POSITIVE,0,0,1,0,0.5158147721425225,2
CANDIDATE,0,0,0,0,-0.08475045815861831,3
FALSE POSITIVE,1,0,0,0,-0.08567972887032106,3
CANDIDATE,0,0,0,0,-0.06706227081862098,3
CANDIDATE,0,0,0,0,-0.0830521358234374,3
FALSE POSITIVE,0,0,1,0,-0.0638258452364838,2
CANDIDATE,0,0,0,0,-0.08225104038231433,3
CANDIDATE,0,0,0,0,-0.08122563821767681,3
FALSE POSITIVE,1,0,1,1,-0.007460769999064803,0
FALSE POSITIVE,1,0,1,1,-0.08676921867024844,0
CANDIDATE,0,0,0,0,-0.08484658961155307,3
CANDIDATE,0,0,0,0,-0.08410958180571984,3
CANDIDATE,0,0,0,0,-0.08737805120550197,3
CANDIDATE,0,0,0,0,-0.08452615143510385,3
CANDIDATE,0,0,1,0,-0.03607589915598076,2
CANDIDATE,0,0,0,0,-0.0867371748526035,3
FALSE POSITIVE,1,0,1,0,0.057716355090707924,2
FALSE POSITIVE,1,0,1,1,-0.08459023907039369,0
FALSE POSITIVE,1,0,0,1,-0.08648082431144413,0
CANDIDATE,0,0,0,0,-0.08507089633506752,3
FALSE POSITIVE,1,0,1,0,-0.0862885614055746,2
CANDIDATE,0,0,0,0,-0.08321235491166201,3
CANDIDATE,0,0,0,0,-0.08542337832916168,3
FALSE POSITIVE,0,1,0,0,0.18537892458807986,3
CANDIDATE,0,0,0,0,-0.08410958180571984,3
CANDIDATE,0,0,0,0,-0.0817703831176405,3
CANDIDATE,0,0,0,0,-0.0787903080766627,3
FALSE POSITIVE,1,1,0,0,-0.08138585730590142,0
FALSE POSITIVE,1,0,1,1,0.030607285363103337,0
CANDIDATE,0,0,0,0,-0.07081139748307694,3
FALSE POSITIVE,0,1,0,0,-0.08199468984115496,3
CANDIDATE,0,0,0,0,-0.08676921867024844,3
FALSE POSITIVE,1,1,0,0,-0.08455819525274877,0
FALSE POSITIVE,1,0,1,0,-0.0864487804937992,2
FALSE POSITIVE,0,1,0,0,-0.059884455666158305,3
CANDIDATE,0,0,0,0,-0.08068089331771312,3
FALSE POSITIVE,1,0,0,0,-0.08439797616452416,3
CANDIDATE,0,0,0,0,-0.08535929069387183,3
FALSE POSITIVE,1,0,1,1,-0.08558359741738629,0
FALSE POSITIVE,1,0,1,1,-0.0768356352003224,0
FALSE POSITIVE,0,0,1,0,0.16442226784830047,2
CANDIDATE,0,0,0,0,-0.08705761302905274,3
FALSE POSITIVE,1,0,0,0,-0.06376175760119396,3
FALSE POSITIVE,0,1,0,0,0.08783754367693523,3
CANDIDATE,0,0,0,0,-0.08465432670568354,3
CANDIDATE,0,0,0,0,-0.08462228288803861,3
FALSE POSITIVE,0,0,1,0,-0.026398666227214106,2
CANDIDATE,0,0,0,0,-0.08651286812908905,3
FALSE POSITIVE,1,0,0,1,-0.08378914362927063,0
CANDIDATE,0,0,0,0,-0.0827637414646331,3
CANDIDATE,0,0,0,0,-0.08311622345872724,3
FALSE POSITIVE,0,0,1,0,-0.059339710766194625,2
CANDIDATE,0,0,0,0,-0.08443001998216908,3
FALSE POSITIVE,0,0,1,0,-0.014061796433918871,2
CANDIDATE,0,0,0,0,-0.08020023605303928,3
FALSE POSITIVE,0,0,1,0,0.09033696145323922,2
FALSE POSITIVE,0,0,1,0,-0.08186651457057526,2
CANDIDATE,0,0,0,0,-0.08202673365879988,3
CANDIDATE,0,0,0,0,-0.08443001998216908,3
CANDIDATE,0,0,0,0,-0.0680876729832585,3
CANDIDATE,0,0,0,0,-0.08471841434097338,3
FALSE POSITIVE,1,0,0,0,0.009906979164483295,3
FALSE POSITIVE,0,0,1,0,0.12645034393906707,2
CANDIDATE,0,0,0,0,-0.07593840830626457,3
CANDIDATE,0,0,0,0,-0.08420571325865461,3
FALSE POSITIVE,0,1,0,0,-0.08526315924093707,3
FALSE POSITIVE,1,1,0,1,-0.08551950978209645,0
FALSE POSITIVE,1,0,1,0,-0.0872819197525672,2
FALSE POSITIVE,0,1,0,1,-0.08920454881126257,0
CANDIDATE,0,0,0,0,-0.08055271804713343,3
CANDIDATE,0,0,0,0,0.03813758250966017,3
FALSE POSITIVE,1,0,0,1,-0.06888876842438157,0
FALSE POSITIVE,1,0,0,1,0.010676030787961433,0
CANDIDATE,0,0,0,0,-0.08302009200579248,3
CANDIDATE,0,0,0,0,-0.08221899656466942,3
FALSE POSITIVE,0,0,0,1,-0.06895285605967143,3
CANDIDATE,0,0,0,0,-0.08414162562336477,3
CANDIDATE,0,0,0,0,-0.08173833929999558,3
CANDIDATE,0,0,1,0,0.058805844890635305,2
CANDIDATE,0,0,0,0,-0.08561564123503122,3
CANDIDATE,0,0,0,0,-0.08327644254695186,3
CANDIDATE,0,0,0,0,0.02862056866911814,3
FALSE POSITIVE,1,0,0,1,-0.083628924541046,0
CANDIDATE,0,0,0,0,-0.08122563821767681,3
FALSE POSITIVE,0,1,0,0,-0.08369301217633586,3
FALSE POSITIVE,1,0,1,1,0.016027348334663526,0
FALSE POSITIVE,1,0,0,0,-0.08609629849970506,3
CANDIDATE,0,0,0,0,-0.08260352237640849,3
CANDIDATE,0,0,0,0,-0.08260352237640849,3
CANDIDATE,0,0,0,0,-0.08619242995263983,3
CANDIDATE,0,0,0,0,-0.08173833929999558,3
CANDIDATE,0,0,0,0,-0.08112950676474204,3
FALSE POSITIVE,1,0,0,0,-0.08641673667615428,3
CANDIDATE,0,0,0,0,-0.08218695274702449,3
FALSE POSITIVE,0,1,0,1,-0.08747418265843673,0
FALSE POSITIVE,0,0,1,0,-0.049598390202138125,2
FALSE POSITIVE,1,1,0,1,-0.08651286812908905,0
CANDIDATE,0,0,0,0,-0.0316218085033365,3
CANDIDATE,0,0,0,0,-0.08132176967061158,3
FALSE POSITIVE,1,0,1,0,0.01631574269346782,2
FALSE POSITIVE,0,0,1,0,0.11424164941635154,2
CANDIDATE,0,0,0,0,-0.05796182660746295,3
FALSE POSITIVE,1,0,1,0,1.8149672709206228,2
CANDIDATE,0,0,0,0,-0.08144994494119127,3
CANDIDATE,0,0,0,0,-0.03242290394445957,3
FALSE POSITIVE,1,1,0,1,-0.08664104339966874,0
CANDIDATE,0,0,0,0,-0.08648082431144413,3
CANDIDATE,0,0,0,0,-0.07875826425901776,3
CANDIDATE,0,0,0,0,-0.08023227987068421,3
CANDIDATE,0,0,0,0,-0.056007153731122666,3
FALSE POSITIVE,0,0,1,0,1.284001212544254,2
CANDIDATE,0,0,0,0,-0.08455819525274877,3
FALSE POSITIVE,1,0,0,1,-0.07603453975919933,0
FALSE POSITIVE,1,0,0,0,-0.08497476488213276,3
FALSE POSITIVE,0,0,1,0,0.13654414649721772,2
FALSE POSITIVE,1,0,0,0,-0.007749164357869107,3
CANDIDATE,0,0,0,0,-0.08193060220586511,3
FALSE POSITIVE,0,1,0,0,0.01830245938745304,3
CANDIDATE,0,0,0,0,-0.08004001696481466,3
FALSE POSITIVE,1,0,0,0,-0.08311622345872724,3
FALSE POSITIVE,0,0,1,0,-0.036812906961813975,2
FALSE POSITIVE,0,0,1,0,0.059158326884729454,2
FALSE POSITIVE,1,0,1,1,-0.08212286511173465,0
CANDIDATE,0,0,0,0,-0.08622447377028475,3
CANDIDATE,0,0,0,0,-0.08225104038231433,3
CANDIDATE,0,0,0,0,-0.08394936271749524,3
FALSE POSITIVE,1,0,1,0,0.06781015764885856,2
CANDIDATE,0,0,0,0,-0.08196264602351003,3
